source,destination,src_index,dst_index,traversals,segment_km,allocated_km,delta_lat,delta_lon,src_lat,src_lon,dst_lat,dst_lon,log_traversals,src_out_degree,dst_in_degree,mean_avg_speed_kmh,mean_traffic_delay_minutes,mean_weather_delay_minutes,mean_vehicle_max_weight_kg,mean_vehicle_length_m,mean_vehicle_width_m,mean_vehicle_height_m,mean_cargo_volume_m3,mean_cargo_weight_kg,mean_load_factor,mean_breaks_required,share_peak_season,share_weekend,share_compliant,share_adverse_weather,target_cheapest,target_fastest,target_greenest
Coventry,Cambridge,10,5,2.0,113.82897593663048,139.71942129541156,0.2014999999999958,1.6415,52.4068,-1.5197,52.2053,0.1218,1.0986122886681098,520.0,115.0,60.95,0.0,0.0,25000.0,11.0,2.5,3.65,60.0,19822.5,0.7515000000000001,2.0,0.0,0.5,1.0,0.0,283.64363186120124,2.628642603143333,110.37860528089365
Cambridge,London Gateway DC,5,29,1.0,80.43138724090984,104.67784682496145,0.6966999999999999,0.31489999999999996,52.2053,0.1218,51.5086,0.4367,0.6931471805599453,115.0,172.0,63.6,0.0,0.0,18000.0,10.0,2.5,3.5,50.0,10856.0,0.603,2.0,0.0,0.0,1.0,0.0,216.0389962019511,1.885034053136163,79.74318652481112
Woodall Services,East Midlands Gateway,65,15,8.0,55.61828351742599,69.55644293650778,0.49450000000000216,0.12519999999999998,53.3258,-1.2031,52.8313,-1.3283,2.1972245773362196,391.0,178.0,64.21249999999999,10.8625,0.0,31000.0,13.1875,2.5187500000000003,3.8000000000000003,73.75,21827.0,0.712,0.125,0.25,0.25,1.0,0.0,134.84065395078343,1.1110436003490403,58.89351806545757
Peterborough,Warrington,44,61,4.0,182.2356944307536,234.65729872188643,0.8205000000000027,2.3565,52.5695,-0.2405,53.39,-2.597,1.6094379124341003,291.0,292.0,64.07499999999999,4.95,5.75,22000.0,11.0,2.5,3.65,57.5,14867.0,0.67525,3.0,0.5,0.5,1.0,0.25,473.8915339677542,4.254903458732575,197.41618715330642
Warrington,Watford Gap,61,62,1.0,155.93733538064637,204.36906636586582,1.0833000000000013,1.4747999999999999,53.39,-2.597,52.3067,-1.1222,0.6931471805599453,292.0,391.0,68.4,0.0,23.0,26000.0,12.0,2.5,3.8,65.0,20282.0,0.78,3.0,0.0,1.0,1.0,1.0,398.0156786464692,3.476091126692913,182.46125620336065
Sheffield Hub,M62 J26 Chain Bar,50,34,9.0,40.850816812093875,50.223895787289386,0.3485999999999976,0.19520000000000004,53.3811,-1.4701,53.7297,-1.6653,2.302585092994046,179.0,309.0,60.9888888888889,6.466666666666666,8.333333333333334,34888.88888888889,14.0,2.5222222222222226,3.888888888888889,80.55555555555556,22312.444444444445,0.6621111111111111,0.2222222222222222,0.0,0.5555555555555556,0.8888888888888888,0.2222222222222222,98.82584350613976,0.8460704344019154,42.67202038914468
Leeds Central,Doncaster iPort,25,13,6.0,46.768193486565025,59.68333333333334,0.29769999999999897,0.5012999999999999,53.8008,-1.5491,53.5031,-1.0478,1.9459101490553132,177.0,169.0,62.650000000000006,9.916666666666666,2.0,30333.333333333332,12.833333333333334,2.5166666666666666,3.766666666666667,72.5,19731.666666666668,0.6733333333333333,0.0,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,121.97499999999998,0.955,48.85
Sheffield Hub,Charnock Richard,50,8,9.0,85.74906115983165,105.96313038161234,0.24969999999999715,1.2268,53.3811,-1.4701,53.6308,-2.6969,2.302585092994046,179.0,172.0,62.766666666666666,2.466666666666667,2.2222222222222223,32222.222222222223,13.555555555555555,2.522222222222222,3.822222222222222,77.22222222222223,22514.222222222223,0.69,1.3333333333333333,0.1111111111111111,0.2222222222222222,1.0,0.1111111111111111,209.5221942169358,1.8985924734560138,86.9263382430259
Charnock Richard,Peterborough,8,44,3.0,202.0260203512003,255.36453910087073,1.0613000000000028,2.4564,53.6308,-2.6969,52.5695,-0.2405,1.3862943611198906,172.0,291.0,61.53333333333333,0.0,6.666666666666667,35333.333333333336,14.333333333333334,2.533333333333333,3.8333333333333335,83.33333333333333,26284.666666666668,0.7446666666666667,2.0,0.0,0.3333333333333333,1.0,0.3333333333333333,499.1503014703215,4.778533839923678,205.46487245666108
Wetherby Services,Preston,63,46,4.0,88.78634975821444,109.53529178453701,0.18120000000000402,1.3184,53.9444,-1.3847,53.7632,-2.7031,1.6094379124341003,280.0,176.0,62.05,0.0,4.0,37000.0,14.25,2.525,3.9,82.5,25045.0,0.6729999999999999,0.0,0.0,0.0,1.0,0.25,214.72238619645236,1.777529236054687,95.1994271158863
Preston,Charnock Richard,46,8,4.0,14.727885684807086,18.16972158724653,0.13239999999999696,0.006200000000000205,53.7632,-2.7031,53.6308,-2.6969,1.6094379124341003,176.0,172.0,62.05,0.0,4.0,37000.0,14.25,2.525,3.9,82.5,25045.0,0.6729999999999999,0.0,0.0,0.0,1.0,0.25,35.61816390112115,0.29485666953656714,15.791687389335177
Charnock Richard,Omega Warrington,8,42,6.0,22.615950854295786,27.98658248832254,0.20179999999999865,0.04269999999999996,53.6308,-2.6969,53.429,-2.6542,1.9459101490553132,172.0,178.0,61.48333333333334,4.1499999999999995,10.166666666666666,36666.666666666664,14.25,2.525,3.9,81.66666666666667,22802.0,0.6206666666666666,0.0,0.0,0.3333333333333333,1.0,0.5,55.21868465525964,0.45722130632986396,24.10247332457331
Oxford,London Gateway DC,43,29,10.0,120.03947387501276,147.62397408270175,0.24340000000000117,1.6944,51.752,-1.2577,51.5086,0.4367,2.3978952727983707,210.0,172.0,60.35,17.34,0.0,28200.0,12.3,2.5100000000000002,3.75,67.0,18825.1,0.6636,1.0,0.3,0.2,0.9,0.0,335.4787159839898,2.799570317899213,122.63385503592656
Magna Park DC,Tamworth,36,55,5.0,39.825840075613264,48.80234315478132,0.19640000000000413,0.49239999999999995,52.4372,-1.1986,52.6336,-1.691,1.791759469228055,149.0,449.0,65.56,7.7,8.8,26800.0,11.6,2.5,3.7399999999999998,64.0,20257.2,0.749,0.8,0.2,0.6,1.0,0.2,95.61115432298145,0.8242135727020541,41.47102855266552
Wolverhampton,Chester,64,9,5.0,84.82258929346133,106.63525812581398,0.6073999999999984,0.7649000000000004,52.5861,-2.1289,53.1935,-2.8938,1.791759469228055,363.0,179.0,62.220000000000006,16.839999999999996,0.0,30800.0,13.4,2.52,3.8200000000000003,74.0,15289.6,0.48900000000000005,2.0,0.0,0.2,1.0,0.0,209.5913066997544,1.952485301390934,88.5978828556034
Chester,Glasgow Central,9,19,10.0,309.61083302712365,390.86904031948626,2.6706999999999965,1.358,53.1935,-2.8938,55.8642,-4.2518,2.3978952727983707,179.0,169.0,62.720000000000006,3.7399999999999998,2.8,30200.0,12.75,2.5149999999999997,3.7699999999999996,72.0,18192.1,0.6183000000000001,2.0,0.3,0.3,0.8,0.1,770.0270913744877,7.081926010734087,331.3425161094531
Leicester Forest East,Rugby,26,49,3.0,28.142695124697713,34.03699003930421,0.2458999999999989,0.09839999999999982,52.6167,-1.1667,52.3708,-1.2651,1.3862943611198906,425.0,393.0,58.46666666666667,15.0,0.0,36000.0,13.5,2.5166666666666666,3.8666666666666667,80.0,25805.333333333332,0.706,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,66.89821130281157,0.5996856526574526,28.804991474095925
Manchester Central,Derby,37,12,6.0,80.43055286645183,98.95411470199896,0.5581999999999994,0.768,53.4808,-2.2426,52.9226,-1.4746,1.9459101490553132,163.0,391.0,63.1,0.0,4.5,36666.666666666664,14.666666666666666,2.533333333333333,3.8833333333333333,85.83333333333333,24501.666666666668,0.6601666666666667,1.0,0.5,0.5,0.8333333333333334,0.16666666666666666,212.80586481122228,1.784317247646836,83.47180159129226
Cardiff Bay,Rugby,6,49,14.0,164.31238683813487,204.81227186916848,0.8892000000000024,1.9140000000000001,51.4816,-3.1791,52.3708,-1.2651,2.70805020110221,186.0,393.0,62.5642857142857,4.664285714285714,2.5,30857.14285714286,13.035714285714286,2.517857142857143,3.785714285714285,72.85714285714286,21369.285714285714,0.7069285714285715,1.0714285714285714,0.2857142857142857,0.35714285714285715,1.0,0.14285714285714285,415.1670736308424,3.6421420579780786,170.47926541818964
Rugby,London Gateway DC,49,29,16.0,150.99285869791115,186.0926352056835,0.8622000000000014,1.7018,52.3708,-1.2651,51.5086,0.4367,2.833213344056216,393.0,172.0,61.7625,3.875,0.0,28000.0,12.0625,2.50625,3.749999999999999,66.25,18004.5625,0.6195,1.125,0.3125,0.3125,0.875,0.0,391.57714585591003,3.382069708201352,151.11652244976122
iPort Doncaster,Grimsby Port,67,20,3.0,62.06675888707349,80.73333333333333,0.08110000000000639,0.9292,53.4939,-1.0042,53.575,-0.075,1.3862943611198906,171.0,166.0,63.06666666666666,0.0,0.0,32666.666666666668,13.5,2.5166666666666666,3.8666666666666667,75.0,23610.666666666668,0.7343333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,162.98,1.28,69.23666666666666
Glasgow Central,Preston,19,46,20.0,253.80629275585852,312.4697509610145,2.100999999999999,1.5487000000000002,55.8642,-4.2518,53.7632,-2.7031,3.044522437723423,155.0,176.0,63.325,8.4,7.9,31400.0,13.2,2.52,3.79,74.0,20584.85,0.6475000000000002,1.55,0.25,0.25,0.9,0.2,612.8360649910222,5.592841057275109,263.0706205645412
Preston,York,46,66,19.0,108.1911644070583,133.7614188783155,0.1968000000000032,1.6158000000000001,53.7632,-2.7031,53.96,-1.0873,2.995732273553991,176.0,218.0,62.98947368421052,7.331578947368421,9.68421052631579,30315.78947368421,12.789473684210526,2.5157894736842104,3.7684210526315787,71.57894736842105,19958.526315789473,0.6492105263157896,1.631578947368421,0.2631578947368421,0.2631578947368421,0.8421052631578947,0.2631578947368421,262.45450486357714,2.409655191541992,112.44742682243881
Grimsby Port,Tibshelf Services,20,57,18.0,96.72656681503098,120.34142657079002,0.4333000000000027,1.2639,53.575,-0.075,53.1417,-1.3389,2.9444389791664403,143.0,547.0,62.483333333333334,5.861111111111111,3.1666666666666665,32000.0,13.166666666666666,2.5166666666666666,3.816666666666666,74.16666666666667,19061.555555555555,0.5932777777777778,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.9444444444444444,0.16666666666666666,234.94754520478307,1.9461169709493227,102.20695577841289
M62 J26 Chain Bar,Hopwood Park,34,21,1.0,155.29080374805068,195.08132049548382,1.3757999999999981,0.3991,53.7297,-1.6653,52.3539,-2.0644,0.6931471805599453,309.0,295.0,69.0,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,14899.0,0.573,1.0,0.0,0.0,1.0,0.0,367.75252920006193,3.082926713465556,146.87090175700416
Hopwood Park,M5 J15 Almondsbury,21,32,1.0,95.06859024655579,119.42823190632743,0.7983000000000047,0.49670000000000014,52.3539,-2.0644,51.5556,-2.5611,0.6931471805599453,295.0,83.0,69.0,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,14899.0,0.573,1.0,0.0,0.0,1.0,0.0,225.13705684322656,1.8873590026498714,89.91395009412494
M5 J15 Almondsbury,Southampton Port,32,51,2.0,109.40120144814092,141.81551813034096,0.6599000000000004,1.1653000000000002,51.5556,-2.5611,50.8957,-1.3958,1.0986122886681098,83.0,166.0,68.8,2.5,0.0,33000.0,14.25,2.525,3.9,77.5,24432.0,0.711,1.5,0.0,0.0,1.0,0.0,272.3070550204784,2.308446672337248,117.77258561295918
Tibshelf Services,Newcastle Hub,57,39,8.0,205.03000351434227,255.66856445728104,1.8365999999999971,0.2788999999999999,53.1417,-1.3389,54.9783,-1.6178,2.1972245773362196,547.0,156.0,64.52499999999999,19.6,5.125,29500.0,12.9375,2.5187500000000003,3.7625,70.625,17493.875,0.6005,1.5,0.0,0.25,1.0,0.125,497.4005024048917,4.4790527513338105,209.9968893926997
Edinburgh Hub,Derby,16,12,2.0,354.7251210784712,438.8765422409168,3.030699999999996,1.7137,55.9533,-3.1883,52.9226,-1.4746,1.0986122886681098,167.0,391.0,62.300000000000004,0.0,0.0,33000.0,14.25,2.525,3.9,77.5,21166.5,0.657,1.0,0.0,0.5,1.0,0.0,869.4198638430311,7.876408197552555,367.64746127000956
Portsmouth Port,Cambridge,45,5,2.0,177.71823603194386,226.10548387725638,1.4027999999999992,1.2306,50.8025,-1.1088,52.2053,0.1218,1.0986122886681098,168.0,115.0,61.55,16.5,43.5,40000.0,16.5,2.55,4.0,90.0,27408.0,0.685,1.0,0.0,0.0,1.0,0.5,447.8153827461132,4.192358855885922,183.0805406854201
Cambridge,Magna Park DC,5,36,2.0,93.37213540147104,118.7945161227436,0.231899999999996,1.3204,52.2053,0.1218,52.4372,-1.1986,1.0986122886681098,115.0,153.0,61.55,16.5,43.5,40000.0,16.5,2.55,4.0,90.0,27408.0,0.685,1.0,0.0,0.0,1.0,0.5,235.27961725388673,2.2026411441140774,96.18945931457989
York,Tibshelf Services,66,57,5.0,92.49639806992032,113.53176085453715,0.8183000000000007,0.25160000000000005,53.96,-1.0873,53.1417,-1.3389,1.791759469228055,218.0,547.0,64.26,5.0600000000000005,14.4,30800.0,13.4,2.52,3.8200000000000003,74.0,21325.2,0.6802,0.8,0.2,0.2,1.0,0.4,223.4247892876483,1.994609008189682,95.14480518967545
Wolverhampton,York,64,66,10.0,167.7334180075427,208.94960389530473,1.373899999999999,1.0415999999999999,52.5861,-2.1289,53.96,-1.0873,2.3978952727983707,363.0,218.0,62.82000000000001,9.04,4.0,32800.0,13.4,2.5200000000000005,3.8199999999999994,77.0,18838.0,0.6042,1.9,0.2,0.4,0.9,0.2,411.6351424175561,3.7742195714676847,174.81125573505122
M6 J10 Walsall,Bristol Port,33,4,4.0,132.52724343060174,165.74842254189883,1.1030000000000015,0.7345000000000002,52.6133,-1.9794,51.5103,-2.7139,1.6094379124341003,302.0,167.0,60.900000000000006,10.0,21.5,29000.0,12.625,2.5125,3.7750000000000004,68.75,16645.5,0.59775,0.75,0.25,0.25,1.0,0.25,325.250760715315,3.037823299055792,137.8587695481915
Tilbury Port,M6 J10 Walsall,58,33,2.0,205.35445169412253,263.11107265959015,1.1587999999999994,2.3378,51.4545,0.3584,52.6133,-1.9794,1.0986122886681098,165.0,302.0,63.150000000000006,9.45,0.0,35000.0,14.25,2.525,3.9,82.5,21169.5,0.5585,2.0,0.0,0.0,1.0,0.0,506.66847904292626,4.692810970407178,209.50479824368296
M6 J10 Walsall,Glasgow Central,33,19,7.0,390.42937114604774,497.0767485949436,3.2508999999999943,2.2724,52.6133,-1.9794,55.8642,-4.2518,2.0794415416798357,302.0,169.0,62.271428571428565,5.771428571428571,2.5714285714285716,31428.571428571428,13.285714285714286,2.5142857142857147,3.857142857142857,74.28571428571429,17579.285714285714,0.5472857142857143,2.0,0.2857142857142857,0.14285714285714285,1.0,0.14285714285714285,1001.0828723847035,8.990730100054538,418.70315993095284
Cardiff Bay,Northampton,6,40,6.0,177.63319861541163,224.3329456045011,0.758899999999997,2.2764,51.4816,-3.1791,52.2405,-0.9027,1.9459101490553132,186.0,363.0,64.11666666666666,1.6500000000000001,5.5,36000.0,15.0,2.533333333333333,3.9333333333333336,83.33333333333333,20009.333333333332,0.5695,1.0,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,443.48541609786827,3.958782970838533,187.25549301815911
Northampton,Manchester Central,40,37,3.0,164.6514127677637,207.246585565503,1.2403000000000048,1.3399,52.2405,-0.9027,53.4808,-2.2426,1.3862943611198906,363.0,188.0,63.26666666666667,3.3000000000000003,0.0,35333.333333333336,15.0,2.533333333333333,3.9333333333333336,81.66666666666667,22625.0,0.6603333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,406.37327396037773,3.646257141786877,168.01645045954095
M1/M6 Junction,Tilbury Port,30,58,4.0,165.4834925947971,210.0794281264143,1.1315999999999988,1.5709,52.5861,-1.2125,51.4545,0.3584,1.6094379124341003,498.0,183.0,63.400000000000006,5.775,34.75,32000.0,13.75,2.525,3.825,76.25,20449.75,0.62475,1.0,0.25,0.0,1.0,0.75,410.68124602066416,3.6283682220233597,183.6802184507607
iPort Doncaster,Coventry,67,10,7.0,125.71612871601226,158.91072689353888,1.0870999999999995,0.5155000000000001,53.4939,-1.0042,52.4068,-1.5197,2.0794415416798357,171.0,520.0,62.28571428571428,1.842857142857143,2.0,38571.42857142857,15.214285714285714,2.5357142857142856,3.942857142857143,87.85714285714286,23513.714285714286,0.6209999999999999,1.0,0.14285714285714285,0.42857142857142855,1.0,0.14285714285714285,315.72941526245114,2.8765368694496045,136.4295395767472
Coventry,Tilbury Port,10,58,13.0,166.70853283332988,208.17967968790316,0.9522999999999939,1.8781,52.4068,-1.5197,51.4545,0.3584,2.6390573296152584,520.0,183.0,62.8,8.084615384615386,0.0,32769.230769230766,13.615384615384615,2.5230769230769234,3.8230769230769233,76.92307692307692,24445.0,0.7549230769230768,1.4615384615384615,0.07692307692307693,0.23076923076923078,0.9230769230769231,0.0,409.45071443321206,3.7618991373290833,178.67355212310923
Northampton,Milton Keynes,40,38,17.0,24.28400734363668,30.837675959937556,0.19989999999999952,0.14329999999999998,52.2405,-0.9027,52.0406,-0.7594,2.8903717578961645,363.0,277.0,64.57058823529412,8.941176470588236,4.823529411764706,31764.70588235294,13.117647058823529,2.5176470588235293,3.8,74.11764705882354,22185.58823529412,0.7058823529411765,0.47058823529411764,0.11764705882352941,0.17647058823529413,0.9411764705882353,0.17647058823529413,65.17790981616098,0.5054329997739313,26.579976367302233
Nottingham Hub,M6 J10 Walsall,41,33,2.0,67.0281342528063,81.38645530667736,0.34149999999999636,0.8213000000000001,52.9548,-1.1581,52.6133,-1.9794,1.0986122886681098,154.0,302.0,63.5,9.600000000000001,0.0,33000.0,14.25,2.525,3.9,77.5,22836.5,0.7115,1.5,0.0,0.5,1.0,0.0,161.936323026263,1.4532512757427172,73.10825673746419
M6 J10 Walsall,M62 J26 Chain Bar,33,34,3.0,125.89083173189618,157.88990166313815,1.1163999999999987,0.31410000000000005,52.6133,-1.9794,53.7297,-1.6653,1.3862943611198906,302.0,309.0,64.93333333333332,6.400000000000001,7.333333333333333,30666.666666666668,13.5,2.5166666666666666,3.8666666666666667,73.33333333333333,19340.0,0.6326666666666667,1.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,310.69621484638134,2.757954251192148,136.99069236423952
Hull Port,Derby,22,12,16.0,118.48390528153728,148.48393083525212,0.8106999999999971,1.1579,53.7333,-0.3167,52.9226,-1.4746,2.833213344056216,189.0,391.0,63.78125,6.85,2.25,33750.0,14.4375,2.5312499999999996,3.8687499999999995,79.0625,21818.375,0.656375,0.875,0.25,0.25,0.9375,0.125,297.69688284969345,2.5561201843934107,130.12756422981005
M1/M6 Junction,Cambridge,30,5,3.0,99.94515597562348,124.99273989180806,0.3808000000000007,1.3342999999999998,52.5861,-1.2125,52.2053,0.1218,1.3862943611198906,498.0,115.0,62.26666666666667,3.8333333333333335,6.666666666666667,34000.0,14.333333333333334,2.533333333333333,3.8333333333333335,80.0,22399.666666666668,0.6673333333333332,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,246.50979188444322,2.2386759383607413,105.71716604305071
Cambridge,Preston,5,46,8.0,256.42216702226665,321.85123277815745,1.5578999999999965,2.8249,52.2053,0.1218,53.7632,-2.7031,2.1972245773362196,115.0,176.0,60.962500000000006,10.1,7.0,34250.0,14.3125,2.53125,3.85,80.625,25700.375,0.7570000000000001,2.5,0.125,0.25,1.0,0.25,640.0621648017207,6.007845402767071,282.5151642414354
Preston,Bristol DC,46,3,2.0,256.8338076755853,329.8277776246652,2.3086999999999946,0.11520000000000019,53.7632,-2.7031,51.4545,-2.5879,1.0986122886681098,176.0,175.0,59.95,20.05,6.0,29000.0,13.25,2.525,3.75,70.0,21918.5,0.7729999999999999,3.0,0.5,0.5,1.0,0.5,672.5429168334141,6.36560477945318,302.31995975730683
M25 J15 (M4),Toddington Services,31,59,6.0,53.30303352919881,67.39777287326739,0.47920000000000584,0.020299999999999985,51.4736,-0.5083,51.9528,-0.5286,1.9459101490553132,96.0,111.0,62.28333333333333,0.0,21.166666666666668,34000.0,13.5,2.516666666666667,3.8666666666666667,78.33333333333333,19132.833333333332,0.5841666666666666,0.6666666666666666,0.16666666666666666,0.5,1.0,0.5,132.34626121285717,1.161725432792191,58.143087194851574
Woodall Services,Chester,65,9,3.0,113.41354255583171,134.5454019531952,0.13230000000000075,1.6907,53.3258,-1.2031,53.1935,-2.8938,1.3862943611198906,391.0,179.0,58.43333333333334,0.0,7.333333333333333,22666.666666666668,10.666666666666666,2.5,3.6,56.666666666666664,15720.666666666666,0.7346666666666666,2.3333333333333335,0.3333333333333333,0.0,1.0,0.3333333333333333,263.45223924025726,2.6212710772947965,109.31589620350364
Chester,Peterborough,9,44,6.0,191.07080990609344,234.9020260282832,0.6240000000000023,2.6533,53.1935,-2.8938,52.5695,-0.2405,1.9459101490553132,179.0,291.0,57.06666666666666,5.216666666666667,7.5,27666.666666666668,12.083333333333334,2.5083333333333333,3.733333333333333,65.83333333333333,20377.0,0.7498333333333335,2.3333333333333335,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,464.45777051473056,4.67131898029318,196.12006630796463
Northampton,Cardiff Bay,40,6,8.0,177.63319861541163,223.5908965027345,0.758899999999997,2.2764,52.2405,-0.9027,51.4816,-3.1791,2.1972245773362196,363.0,183.0,60.625,3.9875,7.25,29750.0,12.625,2.5125,3.7750000000000004,69.375,19178.125,0.6615,1.75,0.25,0.0,1.0,0.25,441.8641039835939,4.198468536836769,188.9401191371872
Teesport,Derby,56,12,13.0,190.14952707529648,235.73010097116187,1.7006999999999977,0.3023,54.6233,-1.1723,52.9226,-1.4746,2.6390573296152584,166.0,391.0,63.06153846153847,5.315384615384615,9.0,33230.769230769234,13.576923076923077,2.519230769230769,3.8538461538461535,76.53846153846153,21304.615384615383,0.6466923076923077,1.1538461538461537,0.46153846153846156,0.15384615384615385,0.8461538461538461,0.46153846153846156,464.0774865945163,4.138305974755602,196.30384117245362
