route_id,origin_name,origin_location,origin_latitude,origin_longitude,destination_name,destination_location,destination_latitude,destination_longitude,waypoints_json,waypoint_count,distance_km,estimated_driving_time_hours,total_time_hours,breaks_required,avg_speed_kmh,vehicle_type,vehicle_max_weight_kg,vehicle_height_m,vehicle_width_m,vehicle_length_m,cargo_volume_m3,euro_standard,cargo_weight_kg,load_factor,cargo_type,fuel_consumption_liters,co2_emissions_kg,nox_emissions_g,pm_emissions_g,emissions_per_km_kg,fuel_cost_gbp,driver_cost_gbp,vehicle_cost_gbp,insurance_cost_gbp,maintenance_cost_gbp,caz_cost_gbp,toll_cost_gbp,hgv_levy_gbp,lez_cost_gbp,total_cost_gbp,cost_per_km_gbp,efficiency_score,fuel_efficiency_actual_kmpl,on_time_delivery,customer_satisfaction_1_5,optimization_objective,traffic_delay_minutes,weather_condition,weather_delay_minutes,month,day_of_week,is_peak_season,is_weekend,route_compliant,bridge_restrictions,weight_restrictions,data_source,generation_timestamp,dataset_version
RT003304,Grimsby Port,Grimsby,53.575,-0.075,DIRFT Daventry,Daventry,52.2574,-1.1606,"[{""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}, {""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}, {""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",4,397.3,6.18,6.93,1,64.3,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,13391,0.744,automotive,118.56,317.73,552.205,13.1084,0.8,175.46,114.38,353.56,47.67,59.59,0,21.96,10,0,782.62,1.97,60.6,3.35,Yes,4.8,fastest,0,heavy_rain,24,3,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.960858,2
RT003305,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Manchester Central,Manchester,53.4808,-2.2426,"[{""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}, {""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}]",4,496.9,7.83,8.58,1,63.5,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,19441,0.748,automotive,162.59,435.74,742.142,16.4297,0.877,240.63,141.49,442.22,59.62,74.53,0,23.67,10,0,992.16,1.997,81.28,3.06,Yes,4.8,cheapest,0,clear,0,9,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961049,2
RT003306,Felixstowe Port,Felixstowe,51.9567,1.3511,DIRFT Daventry,Daventry,52.2574,-1.1606,"[{""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}, {""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}, {""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}]",3,385.7,6.22,6.97,1,62,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,24115,0.928,construction,112.6,301.77,482.239,8.162,0.782,166.65,114.95,343.26,46.28,57.85,0,5.06,10,0,744.06,1.929,61.69,3.43,Yes,5,greenest,0,light_rain,0,9,7,No,Yes,Yes,Height 4.0m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961200,2
RT003307,Manchester Central,Manchester,53.4808,-2.2426,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.3539, ""lon"": -2.0644, ""name"": ""Hopwood Park"", ""type"": ""service_area""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}]",4,555.3,8.34,9.09,1,66.6,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,13970,0.537,plastics,185.92,498.27,811.051,17.7633,0.897,275.17,149.92,494.21,66.63,83.29,0,23.85,10,0,1103.07,1.986,83.17,2.99,Yes,4,balanced,15.6,heavy_rain,18,12,1,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961373,2
RT003308,Leeds Central,Leeds,53.8008,-1.5491,Cardiff Bay,Cardiff,51.4816,-3.1791,"[{""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}, {""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}]",2,416.1,6.85,7.6,1,60.8,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,20179,0.459,food,119.71,320.82,715.542,14.6404,0.771,177.17,125.35,370.37,49.94,62.42,0,15.89,10,0,811.14,1.949,68.29,3.48,Yes,4.2,fastest,15.9,clear,0,10,3,No,No,Yes,None,26t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961524,2
RT003309,Hull Port,Hull,53.7333,-0.3167,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 53.0027, ""lon"": -2.1794, ""name"": ""Stoke-on-Trent"", ""type"": ""intermediate""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",2,623.5,11.22,12.72,2,55.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,25651,0.583,plastics,210.82,565,1183.157,17.0974,0.906,312.01,209.87,554.88,74.81,93.52,0,13.57,10,0,1268.66,2.035,59.67,2.96,Yes,4.8,greenest,0,clear,0,12,2,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961668,2
RT003310,iPort Doncaster,Doncaster,53.4939,-1.0042,ProLogis Park DC,Birmingham,52.5031,-1.7764,"[{""lat"": 53.0027, ""lon"": -2.1794, ""name"": ""Stoke-on-Trent"", ""type"": ""intermediate""}, {""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",3,250.9,4.08,4.08,0,61.4,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,13994,0.777,metals,76.24,204.33,304.755,7.6867,0.814,112.84,67.4,223.33,30.11,37.64,0,0,10,0,481.32,1.918,66.29,3.29,Yes,4.8,balanced,16.5,clear,0,6,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.961903,2
RT003311,London Central,London,51.5074,-0.1278,Tilbury Port,Tilbury,51.4545,0.3584,[],0,41.3,0.7,0.7,0,58.9,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15337,0.59,pharmaceuticals,13.94,37.36,59.855,0.8298,0.904,20.63,11.57,36.77,4.96,6.2,50,0,10,0,140.12,3.392,79.37,2.96,Yes,5,greenest,34.6,cloudy,0,5,7,No,Yes,Yes,Height 3.8m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962088,2
RT003312,Manchester Central,Manchester,53.4808,-2.2426,Newcastle Hub,Newcastle,54.9783,-1.6178,"[{""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}]",1,343,5.81,6.56,1,59,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,32128,0.803,metals,109.24,292.75,461.36,9.2569,0.853,161.67,108.23,305.29,41.16,51.45,0,6.12,10,0,683.93,1.994,61.91,3.14,Yes,4.8,greenest,6.4,clear,0,2,2,No,No,Yes,Height 3.8m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962237,2
RT003313,Southampton Port,Southampton,50.8957,-1.3958,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,"[{""lat"": 51.4736, ""lon"": -0.5083, ""name"": ""M25 J15 (M4)"", ""type"": ""junction""}, {""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}]",2,325.5,5.24,5.99,1,62.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,21907,0.685,electronics,107.16,287.19,482.482,8.1374,0.882,158.6,98.89,289.65,39.05,48.82,0,1.73,10,100,746.74,2.294,88.38,3.04,Yes,4.5,balanced,23.5,clear,0,9,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962381,2
RT003314,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}, {""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",3,451.6,7.28,8.03,1,62,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,13194,0.733,retail,149.12,399.65,870.953,13.0258,0.885,220.7,132.54,401.93,54.19,67.74,0,22.97,10,100,1010.06,2.237,94.91,3.03,Yes,4.8,fastest,0,cloudy,0,1,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962530,2
RT003315,Doncaster iPort,Doncaster,53.5031,-1.0478,London Central,London,51.5074,-0.1278,"[{""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}]",3,346.4,5.98,6.73,1,57.9,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,33576,0.839,construction,99.2,265.87,506.078,10.4868,0.768,146.82,111.09,308.28,41.57,51.96,100,24.01,10,0,793.73,2.291,65.58,3.49,Yes,4.8,fastest,25.5,cloudy,0,11,2,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962681,2
RT003316,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 52.5695, ""lon"": -0.2405, ""name"": ""Peterborough"", ""type"": ""intermediate""}]",2,298.7,4.82,5.57,1,62,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,20521,0.466,textiles,99.4,266.39,562.846,9.0729,0.892,147.11,91.89,265.84,35.84,44.8,0,0,10,0,595.49,1.994,75.4,3,Yes,4.8,fastest,0,light_rain,0,11,6,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.962832,2
RT003317,Cardiff Bay,Cardiff,51.4816,-3.1791,Teesport,Middlesbrough,54.6233,-1.1723,"[{""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}]",2,655.7,10.98,12.48,2,59.7,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,20128,0.774,retail,202.44,542.54,1125.12,19.6091,0.827,299.61,205.87,583.55,78.68,98.35,0,9.84,10,0,1285.9,1.961,55.37,3.24,Yes,3.5,balanced,0,light_rain,0,2,1,No,No,Yes,Height 3.8m,18t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963022,2
RT003318,Glasgow Central,Glasgow,55.8642,-4.2518,Bristol Port,Bristol,51.5103,-2.7139,"[{""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",2,747.7,10.74,12.24,2,69.6,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,14270,0.549,retail,256.38,687.09,1192.196,22.2797,0.919,379.44,201.91,665.49,89.73,112.16,0,18.63,10,0,1477.36,1.976,71.27,2.92,Yes,4.2,cheapest,0,clear,0,3,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963178,2
RT003319,Bristol Port,Bristol,51.5103,-2.7139,Glasgow Central,Glasgow,55.8642,-4.2518,"[{""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}]",2,843.2,12.39,13.89,2,68,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,30624,0.766,chemicals,253.88,680.4,1524.313,21.1968,0.807,375.74,229.23,750.45,101.18,126.48,0,15.6,10,0,1608.69,1.908,87.45,3.32,Yes,4.2,fastest,0,light_rain,0,7,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963323,2
RT003320,Magna Park DC,Lutterworth,52.4372,-1.1986,ProLogis Park DC,Birmingham,52.5031,-1.7764,"[{""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}]",2,81.5,1.27,1.27,0,64.3,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,21843,0.546,machinery,28.04,75.14,155.431,2.3132,0.922,41.5,20.91,72.56,9.78,12.23,0,0,10,0,166.97,2.048,90.64,2.91,Yes,4.5,greenest,0,light_rain,0,11,6,Yes,Yes,Yes,Height 3.8m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963459,2
RT003321,Felixstowe Port,Felixstowe,51.9567,1.3511,London Central,London,51.5074,-0.1278,"[{""lat"": 51.4736, ""lon"": -0.5083, ""name"": ""M25 J15 (M4)"", ""type"": ""junction""}]",1,208.9,3.66,3.66,0,57.1,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15286,0.588,food,68.07,182.44,391.546,5.2771,0.873,100.75,60.39,185.89,25.06,31.33,100,0,10,0,513.42,2.458,70.16,3.07,Yes,4.8,greenest,0,clear,0,10,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963595,2
RT003322,Leeds Central,Leeds,53.8008,-1.5491,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 53.9444, ""lon"": -1.3847, ""name"": ""Wetherby Services"", ""type"": ""service_area""}, {""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}]",2,127.4,1.87,1.87,0,68.2,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,8977,0.499,paper,41.76,111.91,222.974,3.9904,0.878,61.8,30.82,113.41,15.29,19.11,0,0,10,0,250.44,1.965,73.05,3.05,Yes,4.2,balanced,0,clear,0,8,7,No,Yes,Yes,Height 4.2m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963731,2
RT003323,Newcastle Hub,Newcastle,54.9783,-1.6178,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}]",3,731.1,10.6,12.1,2,68.9,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,13171,0.732,construction,245.23,657.22,921.109,28.3997,0.899,362.94,199.72,650.65,87.73,109.66,0,6.11,10,0,1426.81,1.952,74.55,2.98,Yes,5,greenest,0,cloudy,0,11,6,Yes,Yes,Yes,Height 4.0m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.963901,2
RT003324,Manchester Central,Manchester,53.4808,-2.2426,Liverpool Port,Liverpool,53.4053,-2.9977,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 53.6308, ""lon"": -2.6969, ""name"": ""Charnock Richard"", ""type"": ""service_area""}]",2,105.9,1.79,1.79,0,59.1,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,33158,0.829,plastics,32.36,86.74,185.081,3.5753,0.819,47.9,29.57,94.25,12.71,15.88,0,0,10,0,210.31,1.986,70.52,3.27,Yes,4.5,cheapest,0,clear,0,1,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964041,2
RT003325,Portsmouth Port,Portsmouth,50.8025,-1.1088,Omega Warrington,Warrington,53.429,-2.6542,"[{""lat"": 52.3333, ""lon"": -0.25, ""name"": ""A1/A14 Junction"", ""type"": ""junction""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,482.8,7.78,8.53,1,62.1,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,12245,0.68,chemicals,163.17,437.29,706.69,11.137,0.906,241.49,140.75,429.71,57.94,72.42,0,9.91,10,0,962.21,1.993,67.47,2.96,Yes,3.5,cheapest,0,clear,0,2,4,No,No,Yes,Height 4.0m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964190,2
RT003326,Teesport,Middlesbrough,54.6233,-1.1723,Sheffield Hub,Sheffield,53.3811,-1.4701,"[{""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",1,170.4,2.73,2.73,0,62.5,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,36816,0.837,paper,51.35,137.61,277.323,5.4661,0.807,75.99,44.99,151.67,20.45,25.56,0,0,10,0,328.67,1.929,68.99,3.32,Yes,4.8,fastest,10.9,clear,0,9,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964326,2
RT003327,Felixstowe Port,Felixstowe,51.9567,1.3511,Teesport,Middlesbrough,54.6233,-1.1723,"[{""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}, {""lat"": 52.3539, ""lon"": -2.0644, ""name"": ""Hopwood Park"", ""type"": ""service_area""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",4,641.6,10.25,11.75,2,62.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,20187,0.459,chemicals,221.7,594.14,942.654,22.6301,0.926,328.11,193.92,571.03,76.99,96.24,0,12.34,10,0,1288.64,2.008,60.21,2.89,Yes,4.8,fastest,0,clear,0,6,4,No,No,Yes,None,18t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964477,2
RT003328,Newcastle Hub,Newcastle,54.9783,-1.6178,Omega Warrington,Warrington,53.429,-2.6542,"[{""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",1,282.8,4.24,4.24,0,66.7,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,11097,0.617,textiles,80.92,216.87,540.104,8.1801,0.767,119.76,69.99,251.73,33.94,42.43,0,0,10,0,527.85,1.866,83.66,3.5,Yes,4.5,cheapest,0,cloudy,0,9,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964614,2
RT003329,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Leeds Central,Leeds,53.8008,-1.5491,"[{""lat"": 52.5695, ""lon"": -0.2405, ""name"": ""Peterborough"", ""type"": ""intermediate""}, {""lat"": 52.3539, ""lon"": -2.0644, ""name"": ""Hopwood Park"", ""type"": ""service_area""}, {""lat"": 53.0027, ""lon"": -2.1794, ""name"": ""Stoke-on-Trent"", ""type"": ""intermediate""}]",3,491.9,8.38,9.13,1,58.7,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,12221,0.679,textiles,143.98,385.87,718.529,15.9413,0.784,213.09,150.68,437.83,59.03,73.79,0,6.18,10,0,950.6,1.932,57.75,3.42,Yes,4.8,greenest,0,cloudy,0,6,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964763,2
RT003330,iPort Doncaster,Doncaster,53.4939,-1.0042,Newcastle Hub,Newcastle,54.9783,-1.6178,"[{""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}]",1,205,3.22,3.22,0,63.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,23924,0.748,paper,60.76,162.84,297.823,6.9461,0.794,89.93,53.07,182.49,24.6,30.76,0,0,10,0,390.84,1.906,69.85,3.37,Yes,4.5,cheapest,44.1,cloudy,0,10,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.964913,2
RT003331,Trafford Park DC,Manchester,53.4668,-2.3141,Liverpool Port,Liverpool,53.4053,-2.9977,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 53.6308, ""lon"": -2.6969, ""name"": ""Charnock Richard"", ""type"": ""service_area""}]",2,97,1.4,1.4,0,69.3,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,20980,0.656,plastics,31.9,85.5,119.051,2.6142,0.882,47.22,23.1,86.29,11.63,14.54,0,0,10,0,192.78,1.988,92.79,3.04,Yes,4.2,fastest,0,cloudy,0,12,6,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.965052,2
RT003332,London Central,London,51.5074,-0.1278,Leeds Central,Leeds,53.8008,-1.5491,"[{""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}]",2,359.1,5.26,6.01,1,68.3,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,35317,0.803,paper,110.83,297.02,669.422,7.8173,0.827,164.02,99.1,319.62,43.09,53.87,0,9.73,10,0,699.43,1.948,91.42,3.24,No,4.8,balanced,0,snow,82,7,5,No,No,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.965200,2
RT003333,Southampton Port,Southampton,50.8957,-1.3958,ProLogis Park DC,Birmingham,52.5031,-1.7764,"[{""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}]",4,322.6,5.36,6.11,1,60.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,18198,0.569,machinery,94.79,254.02,622.8,12.7042,0.787,140.28,100.89,287.15,38.72,48.4,0,19.33,10,0,644.77,1.998,56.42,3.4,Yes,4.8,greenest,39.4,clear,0,12,3,Yes,No,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.965351,2
RT003334,Bristol Port,Bristol,51.5103,-2.7139,Tilbury Port,Tilbury,51.4545,0.3584,"[{""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}]",4,408.7,6.51,7.26,1,62.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,24028,0.751,construction,130.28,349.16,591.459,15.3711,0.854,192.82,119.84,363.76,49.05,61.31,0,6.19,10,0,802.95,1.965,82.22,3.14,Yes,5,fastest,0,clear,0,10,7,No,Yes,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.965684,2
RT003335,Liverpool Port,Liverpool,53.4053,-2.9977,Bristol DC,Bristol,51.4545,-2.5879,"[{""lat"": 53.7632, ""lon"": -2.7031, ""name"": ""Preston"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}, {""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}]",4,496.7,7.65,8.4,1,64.9,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,17376,0.543,textiles,141.77,379.94,922.674,12.5737,0.765,209.82,138.66,442.02,59.6,74.5,100,24.35,10,0,1058.95,2.132,65.01,3.5,No,4.8,balanced,0,clear,0,6,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.965879,2
RT003336,East Midlands Gateway,Castle Donington,52.8313,-1.3283,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,"[{""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}]",1,332.2,5.86,6.61,1,56.7,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,30332,0.758,chemicals,100.2,268.54,638.193,11.8555,0.808,148.3,109.08,295.62,39.86,49.82,0,10.2,10,0,662.88,1.996,61.94,3.31,Yes,4.8,balanced,0,snow,87,7,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.966029,2
RT003337,Dover Port,Dover,51.1279,1.3134,Birmingham Central,Birmingham,52.4862,-1.8904,"[{""lat"": 51.752, ""lon"": -1.2577, ""name"": ""Oxford"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}, {""lat"": 51.5556, ""lon"": -2.5611, ""name"": ""M5 J15 Almondsbury"", ""type"": ""junction""}]",3,713.7,10.62,12.12,2,67.2,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,35554,0.808,metals,243.16,651.66,1364.367,22.4119,0.913,359.87,200.04,635.22,85.65,107.06,100,23.55,10,0,1521.39,2.132,68.55,2.94,Yes,5,fastest,0,clear,0,9,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.966188,2
RT003338,Hull Port,Hull,53.7333,-0.3167,Doncaster iPort,Doncaster,53.5031,-1.0478,[],0,68.9,1.12,1.12,0,61.5,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,29128,0.91,metals,23.41,62.74,85.568,2.4044,0.91,34.65,18.5,61.36,8.27,10.34,0,0,10,0,143.13,2.076,62.06,2.95,Yes,4.5,fastest,0,fog,45,1,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:22.966318,2
